,group,file,guid_count,body
672,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\10. Октябрь\31.10.2018\Сводка_СМГ_ обустройство АРГОС 31.10.2018 (фаза-2 К301).xlsb,1,['идентификатор guid ']
674,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по Обустройству_Евракор_30.11.2018 (проект 108.17).xlsb,1,['идентификатор guid ']
675,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по Обустройству_Евракор_30.11.2018 (проект 1376)..xlsb,1,['идентификатор guid ']
676,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по Обустройству_Евракор_30.11.2018 (проект 2916).xlsb,1,['идентификатор guid ']
677,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по Обустройству_Евракор_30.11.2018 (проект 853).xlsb,1,['идентификатор guid ']
678,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по Обустройству_Евракор_30.11.2018 (проект 866)..xlsb,1,['идентификатор guid ']
679,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по Обустройству_Премьерстрой_30.11.2018 (Проект 1376).xlsb,1,['идентификатор guid ']
680,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по Обустройству_Премьерстрой_30.11.2018 (проект 2916).xlsb,1,['идентификатор guid ']
681,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2018\11. Ноябрь\30.11.2018\Сводка СМГ по Обустройству_Премьерстрой_30.11.2018 (проект 866).xlsb,1,['идентификатор guid ']
602,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Февраль\Сводки СМР за 28.02.2017\Сводка СМР ВЗ Евракор 28.02.2017.xlsx,1,['идентификатор guid ']
6513,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-11\СМГ ОБП 30.11.2014.xlsx,1,['идентификатор guid']
599,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\СМГ ОБП ВЖК СМГ_26.09.2017 ПСД.xlsb,1,['идентификатор guid ']
597,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Сентябрь\Сводка СМР за 26.09.2017\СМГ ОБП ВЖК СМГ_26.09.2017 Вега-Траст.xlsb,1,['идентификатор guid ']
513,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР_обустройство Евракор_29.06.2017 (Проект 866).xlsb,1,['идентификатор guid ']
514,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР_обустройство Премьерстрой_ 29.06.2017 (Проект 866).xlsb,1,['идентификатор guid ']
515,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР_обустройство ТИК_29.06.2017 (Проект 866).xlsb,1,['идентификатор guid ']
517,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР_энергетика_Премьерстрой_29.06.2017 (проект 866).xlsb,1,['идентификатор guid ']
518,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка_ СМГ_обустройство АРГОС-29 06 2017 (Проект 866).xlsb,1,['идентификатор guid ']
520,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка_СМР_энергетика_Евракор_29.06.2017_(Проект 853).xlsx,1,['индефикаторguid']
523,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка СМР Велесстрой  ПСП 31.05.2017.xlsx,1,['идентификатор guid ']
524,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка СМР ВЗ Евракор 31.05.2017.xlsx,1,['идентификатор guid ']
6477,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-10\МСГ БСО ГПН ноябрь 2014г.xlsx,1,['идентификатор guid']
526,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка СМР ОБП ВЖК СМГ_31.05.2017 Вега-Траст.xlsb,1,['идентификатор guid ']
530,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка СМР_обустройство Евракор_31.05.2017 (Проект 866).xlsb,1,['идентификатор guid ']
531,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка СМР_обустройство Премьерстрой_31.05.2017 (Проект 866).xlsb,1,['идентификатор guid ']
532,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка СМР_обустройство ТИК_31.05.2017 (Проект 866).xlsb,1,['идентификатор guid ']
533,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка_ СМГ_обустройство АРГОС-31 05 2017 (Проект 866).xlsb,1,['идентификатор guid ']
535,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка_СМР_энергетика_Евракор_31.05.2017_(Проект 853).xlsx,1,['индефикаторguid']
537,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка_СМР_энергетика_Премьерстрой_31.05.2017 (Проект 866).xlsb,1,['идентификатор guid ']
540,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка СМР ВЗ Евракор 29.03.2017.xlsx,1,['идентификатор guid ']
542,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка СМР ОБП ВЖК СМГ_29.03.2017.xlsb,1,['идентификатор guid ']
527,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Май\Сводки СМР за 31.05.2017\Сводка СМР ОБП ВЖК СМГ_31.05.2017 ССК.xlsb,1,['идентификатор guid ']
543,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Март\Сводки СМР за 29.03.2017\Сводка СМР по ЦПС 29.03.2017.xlsx,1,['идентификатор guid ']
6480,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-10\МСГ ТБО ГПН ноябрь 2014г..xlsx,1,['идентификатор guid']
508,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР ОБП ВЖК СМГ_29.06.2017 ПС.xlsb,1,['идентификатор guid ']
6508,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-11\СМГ ВЖК 30.11.2014.xlsx,1,['идентификатор guid']
6507,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-11\СМГ ВЖК 01.12.2014.xlsx,1,['идентификатор guid']
489,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР ОБП ВЖК СМГ_30.07.2017 Вега-Траст.xlsb,1,['идентификатор guid ']
490,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР ОБП ВЖК СМГ_30.07.2017 ПС.xlsb,1,['идентификатор guid ']
491,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР ОБП ВЖК СМГ_30.07.2017 ССК.xlsb,1,['идентификатор guid ']
6503,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-11\МСГ БСО ГПН ноябрь 2014г.xlsx,1,['идентификатор guid']
494,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР_обустройство Евракор_30.07.2017 (Проект 866).xlsb,1,['идентификатор guid ']
495,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР_обустройство Премьерстрой_30.07.2017 (Проект 866).xlsb,1,['идентификатор guid ']
509,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР ОБП ВЖК СМГ_29.06.2017 ССК.xlsb,1,['идентификатор guid ']
496,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка СМР_обустройство ТИК_30.07.2017.xlsb,1,['идентификатор guid ']
499,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка_СМР_энергетика_Евракор_30.07.2017_(Проект 853).xlsx,1,['индефикаторguid']
500,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июль\Сводка СМР за 30.07.2017\Сводка_СМР_энергетика_Премьерстрой_29.07.2017 (проект 866).xlsb,1,['идентификатор guid ']
6491,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-10\Суточно-месячный ЦПС ноябрь (в2).xls,1,['идентификатор guid']
6489,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-10\СМГ ОБП 31.10.2014.xlsx,1,['идентификатор guid']
504,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР Велесстрой ПСП 29.06.2017.xlsb,1,['идентификатор guid ']
505,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2017\Июнь\Сводки СМР за 29.06.2017\Сводка СМР ВЗ Евракор 29.06.2017.xlsx,1,['идентификатор guid ']
6484,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-10\СМГ ВЖК 31.10.2014.xlsx,1,['идентификатор guid']
